Company,Geography, Excel ID 
"Cangzhou Dahua Co., Ltd.",APAC,IQ5457122
"Ningxia Baofeng Energy Group Co., Ltd.",APAC,IQ143513403
Wasco Berhad,APAC,IQ7435035
DuluxGroup Limited,APAC,IQ104866469
"Yueyang Xingchang Petro-Chemical Co., Ltd.",APAC,IQ5723123
The National Shipping Company of Saudi Arabia,EMEA,IQ4493067
PT Aneka Tambang Tbk,APAC,IQ883261
"Wankai New Materials Co., Ltd.",APAC,IQ144826841
"Zibo City Asset Operation Group Co., Ltd.",APAC,IQ52714306
Coterra Energy Inc.,N. America,IQ258181
"Shenzhen Batian Ecotypic Engineering Co., Ltd.",APAC,IQ36631560
"RPC, Inc.",N. America,IQ188005
Encevo S.A.,EMEA,IQ22771178
Hunting PLC,EMEA,IQ739698
Ningbo Boway Alloy Material Company Limited,APAC,IQ83037636
Thai Eastern Group Holdings Public Company Limited,APAC,IQ1776511645
Capital Power Corporation,N. America,IQ59036089
"Foshan Investment Holding Group Co., Ltd",APAC,IQ49095162
"Archrock, Inc.",N. America,IQ362798
PT FAP Agri Tbk,APAC,IQ699085247
Chevron Australia Holdings Pty Ltd,APAC,IQ21936725
"Helix Energy Solutions Group, Inc.",N. America,IQ93027
Coral A.E. Oil And Chemicals Company,EMEA,IQ564601366
Adani Power Limited,APAC,IQ37293443
Halcyon Agri Corporation Limited,APAC,IQ225910975
"Hangzhou Huaguang Advanced Welding Materials Co.,Ltd.",APAC,IQ60980877
Valaris Limited,N. America,IQ269488
"Exolum Corporation, S.A.",EMEA,IQ874921
"Dalian Deta Holding Co.,Ltd",APAC,IQ53376413
CES Energy Solutions Corp.,N. America,IQ26147908
VNG AG,EMEA,IQ2567171
Wheaton Precious Metals Corp.,N. America,IQ3103638
PHX Energy Services Corp.,N. America,IQ881260
"Shelf Drilling, Ltd.",EMEA,IQ264429554
Public Joint Stock Company Acron,EMEA,IQ20417055
Indraprastha Gas Limited,APAC,IQ1271089
"Chongyi Zhangyuan Tungsten Co., Ltd.",APAC,IQ54072355
Eldorado Gold Corporation,N. America,IQ877535
PT Medco Energi Internasional Tbk,APAC,IQ712384
"Yulin City Investment Operation Group Co., Ltd.",APAC,IQ225937948
"Zhenshi Holding Group Co., Ltd.",APAC,IQ82393143
Vattenfall N.V.,EMEA,IQ49383372
"Jiangxi KaiAn Intelligent CO.,LTD",APAC,IQ552651037
Expro Group Holdings N.V.,N. America,IQ127583
Whitehaven Coal Limited,APAC,IQ23713877
Corral Petroleum Holdings AB (publ),EMEA,IQ5466523
Petron Corporation,APAC,IQ878660
"Public Joint Stock Company ""ROSSETI Northern Caucasus""",EMEA,IQ45795725
"Ganzhou Tengyuan Cobalt New Material Co., Ltd.",APAC,IQ534193551
Matador Resources Company,N. America,IQ11888172
Ithaca Energy plc,EMEA,IQ23649527
"AirFirst Co.,LTD.",APAC,IQ99574501
Alpiq Ltd.,EMEA,IQ877115
Regis Resources Limited,APAC,IQ881366
PetroVietnam Technical Services Corporation,APAC,IQ22485221
West African Resources Limited,APAC,IQ46483536
Adani Energy Solutions Limited,APAC,IQ283330012
JSW Energy Limited,APAC,IQ29186179
"Shenzhen Senior Technology Material Co., Ltd.",APAC,IQ73482586
"ARE Holdings, Inc.",APAC,IQ53461836
Gold Road Resources Limited,APAC,IQ25599622
Public Joint Stock Company Interregional Distribution Grid Company of Siberia,EMEA,IQ45277353
CGN Wind Energy Limited,APAC,IQ129565090
"Canmax Technologies Co., Ltd.",APAC,IQ249321596
Source Energy Services Ltd.,N. America,IQ420011303
Energie Wasser Bern,EMEA,IQ5538735
"Zhongshan Public Utilities Group Co.,Ltd",APAC,IQ36375434
Scottish Hydro Electric Transmission plc,EMEA,IQ26955268
"Jiangsu Lopal Tech. Group Co., Ltd.",APAC,IQ97351915
"Hankuk Carbon Co., Ltd.",APAC,IQ6536777
"AnHui State Farms Group Co.,Ltd",APAC,IQ322761042
"Jiangsu Eastern Shenghong Co.,Ltd.",APAC,IQ537583594
ORLEN Unipetrol a.s.,EMEA,IQ883466
Zespól Elektrocieplowni Wroclawskich KOGENERACJA S.A.,EMEA,IQ4493202
"Kangda New Materials (Group) Co., Ltd.",APAC,IQ62314233
"Jiangmen Urban Development Investment Group Co., Ltd.",APAC,IQ307582330
Southern Electric Power Distribution plc,EMEA,IQ22548206
"Sunresin New Materials Co.,Ltd",APAC,IQ268197532
Tamarack Valley Energy Ltd.,N. America,IQ3184558
KAZ Minerals Limited,EMEA,IQ24861044
ADNOC Drilling Company P.J.S.C.,EMEA,IQ585848276
Great Rich Technologies Limited,APAC,IQ333358991
TORM plc,EMEA,IQ328256806
Whitecap Resources Inc.,N. America,IQ79124477
Telecom Plus Plc,EMEA,IQ513790
Enerjisa Enerji A.S.,EMEA,IQ33304028
PAO NOVATEK,EMEA,IQ12038215
"Prazská plynárenská, a.s.",EMEA,IQ883304
"Diamondback Energy, Inc.",N. America,IQ170245760
Mahanagar Gas Limited,APAC,IQ21817445
PT Petrosea Tbk,APAC,IQ8081118
"Shaanxi Energy Investment Co., Ltd.",APAC,IQ1785100026
Adani Green Energy Limited,APAC,IQ314677034
EDF Trading Limited,EMEA,IQ5467602
Ningbo Changhong Polymer Scientific and Technical Inc.,APAC,IQ608958983
First Majestic Silver Corp.,N. America,IQ3110160
"Kodiak Gas Services, Inc.",N. America,IQ601541655
"Guangdong Hongda Holdings Group Co., Ltd.",APAC,IQ61543635
"Winall Hi-tech Seed Co., Ltd.",APAC,IQ90697447
Solar Industries India Limited,APAC,IQ25394280
Baskent Dogalgaz Dagitim Gayrimenkul Yatirim Ortakligi A.S.,EMEA,IQ657012731
"Northern Oil and Gas, Inc.",N. America,IQ30822601
PLS Group Limited,APAC,IQ222394811
"Prazska Energetika, a.s.",EMEA,IQ882753
Aura Minerals Inc.,N. America,IQ36375290
"Akesu Green Industry Development Co.,Ltd",APAC,IQ271652217
PAO TMK,EMEA,IQ22457352
Cameco Corporation,N. America,IQ379153
"Haohua Chemical Science & Technology Corp., Ltd.",APAC,IQ20359714
Alamos Gold Inc.,N. America,IQ883515
"Guangdong Pearlriver Investment Management Group Co.,Ltd.",APAC,IQ380823498
Joint Stock Company Atomic Energy Power Corporation,EMEA,IQ36873379
Shell Energy Holdings Australia Limited,APAC,IQ28326218
Pan American Silver Corp.,N. America,IQ387933
"Western Region Gold Co., Ltd.",APAC,IQ263228761
Brookfield Infrastructure Corporation,N. America,IQ132234994
Hibiscus Petroleum Berhad,APAC,IQ129004094
National Atomic Company Kazatomprom JSC,APAC,IQ7728385
Lingbao Gold Group Company Ltd.,APAC,IQ25142901
"Qingdao Gon Technology Co., Ltd.",APAC,IQ252383997
Enovos Luxembourg S.A.,EMEA,IQ876858
Huadian New Energy Group Corporation Limited,APAC,IQ1679198166
"Foran Energy Group Co., Ltd.",APAC,IQ54228143
"Qingdao Conson Development (Group) Co.,Ltd",APAC,IQ224062079
Total Energy Services Inc.,N. America,IQ882016
Coterra Energy Operating Co,N. America,IQ1683286
"Jiangxi Ganneng Co., Ltd.",APAC,IQ5440872
Kuwait Petroleum Corporation,EMEA,IQ4481526
Hunan Gold Corporation Limited,APAC,IQ35879648
"Técnicas Reunidas, S.A.",EMEA,IQ895260
"Jiangsu Yoke Technology Co., Ltd.",APAC,IQ52092701
PetroVietnam Oil Corporation - Joint Stock Company,APAC,IQ51633718
"Shenzhen Dynanonic Co., Ltd",APAC,IQ270043812
"Anhui Higasket Plastics Co.,Ltd.",APAC,IQ224177456
"Lanzhou Jinchuan Advanced Materials Technology Co.,Ltd.",APAC,IQ143626672
AEW Energie AG,EMEA,IQ5532751
European Energy A/S,EMEA,IQ46994505
DMC Global Inc.,N. America,IQ34668
"Zhejiang Jiaao Enprotech Stock Co., Ltd",APAC,IQ113640180
Crystal Crop Protection Limited,APAC,IQ61041297
team SE,EMEA,IQ22595475
Tianjin Financial Investment and Services Group,APAC,IQ141505489
"Inner Mongolia Xingye Silver&Tin Mining Co.,Ltd",APAC,IQ12953845
Petrovietnam Drilling and Well Services Corporation,APAC,IQ30324697
Xinhua Hydropower Company Limited,APAC,IQ141387003
"Green Development Electricity Group of Tianjin Co., Ltd.",APAC,IQ5457245
Mach Natural Resources LP,N. America,IQ1856773365
Zhaojin Mining Industry Company Limited,APAC,IQ22546449
"Wenzhou Public Utilities Development Group Co.,Ltd",APAC,IQ54169028
"Zhongman Petroleum and Natural Gas Group Corp.,Ltd.",APAC,IQ99395410
"Hainan Agricultural Reclamation Investment Holding Co.,Ltd.",APAC,IQ383933947
"Yuan Long Ping High-Tech Agriculture Co., Ltd.",APAC,IQ12732252
"Kunming Chuan Jin Nuo Chemical Co., Ltd.",APAC,IQ114602946
Edison S.p.A.,EMEA,IQ875862
Hess Corporation,N. America,IQ249841
Crescent Energy Company,N. America,IQ564714137
Aris Mining Corporation,N. America,IQ108911491
Unimot S.A.,EMEA,IQ216596631
PT Sawit Sumbermas Sarana Tbk.,APAC,IQ247562032
Lundin Gold Inc.,N. America,IQ3040178
Opet Petrolcülük A.S.,EMEA,IQ9410344
"Shandong Humon Smelting Co., Ltd.",APAC,IQ44679343
"Slovenský plynárenský priemysel, a.s.",EMEA,IQ1734413
"Cactus, Inc.",N. America,IQ429432837
"Sinomine Resource Group Co., Ltd.",APAC,IQ76947634
"Jiangsu Nata Opto-electronic Material Co., Ltd.",APAC,IQ76956510
"RENOVA, Inc.",APAC,IQ61566596
"Coeur Mining, Inc.",N. America,IQ262033
Kuwait National Petroleum Company K.S.C.,EMEA,IQ5466295
Calibre Mining Corp.,N. America,IQ3184367
Ashapura Minechem Limited,APAC,IQ20333178
DOF Group ASA,EMEA,IQ884333
"Nanjing Public Utilities Development Co., Ltd.",APAC,IQ10961448
"Apex Mining Co., Inc.",APAC,IQ10999114
Friedrich Vorwerk Group SE,EMEA,IQ699368058
ProFrac Holding Corp.,N. America,IQ573605615
"Xinjiang Hongtong Natural Gas Co., Ltd.",APAC,IQ618019334
DOF Subsea AS,EMEA,IQ22985672
Frontline plc,EMEA,IQ144797851
OceanaGold Corporation,N. America,IQ9376903
Gaztransport & Technigaz SA,EMEA,IQ34181819
Nickel Industries Limited,APAC,IQ228606631
"GuoCheng Mining CO.,LTD",APAC,IQ53067474
Bapco Energies B.S.C. Closed,EMEA,IQ58923540
United Energy Group Limited,APAC,IQ4497450
Depa Commercial S.A.,EMEA,IQ21825913
"Viper Energy, Inc.",N. America,IQ249853894
Leshan Giantstar Farming&Husbandry Corporation Limited,APAC,IQ428574396
Calik Holding Anonim Sirketi,EMEA,IQ43976112
Evolution Mining Limited,APAC,IQ7713668
TriSummit Utilities Inc.,N. America,IQ580879884
Kinetik Holdings Inc.,N. America,IQ583915035
"Jinjiang State-owned Capital Investment and Operation Co.,Ltd.",APAC,IQ677973930
"Pyeongtaek Energy Service Co., Ltd.",APAC,IQ116961720
"Zhaojin Group Co.,Ltd.",APAC,IQ9476204
"Guangdong Yussen Energy Technology Co., Ltd.",APAC,IQ608971815
PT Chandra Asri Pacific Tbk,APAC,IQ21754481
Allied Gold Corporation,N. America,IQ1837594488
"JCHX Mining Management Co.,Ltd.",APAC,IQ303570467
DGL Group Limited,APAC,IQ879292
MVM Energetika Zártköruen Muködo Részvénytársaság,EMEA,IQ13225605
New Fortress Energy Inc.,N. America,IQ547804145
Iberdrola Australia Limited,APAC,IQ23401475
"Renxin New Material Co.,Ltd.",APAC,IQ620099731
"Shaanxi Yulin Energy Group Co., LTD",APAC,IQ279846438
Phillips 66 Limited,EMEA,IQ6437784
Harbour Energy plc,EMEA,IQ49494872
"Shandong Gold Mining Co., Ltd.",APAC,IQ9638068
Hafnia Limited,APAC,IQ589287859
Paradeep Phosphates Limited,APAC,IQ22709447
CleanCo Queensland Limited,APAC,IQ611944322
"China Hainan Rubber Industry Group Co.,Ltd.",APAC,IQ117025426
Teollisuuden Voima Oyj,EMEA,IQ875857
BW Energy Limited,N. America,IQ144579252
"Energetický a prumyslový holding, a.s.",EMEA,IQ60184889
BW LPG Limited,APAC,IQ246740269
State Grid Xin Yuan Company Limited,APAC,IQ52007562
Tamil Nadu Power Distribution Corporation Limited,APAC,IQ182348480
"Helmerich & Payne, Inc.",N. America,IQ278341
"Xinxiang Richful Lube Additive Co.,Ltd.",APAC,IQ613523093
Hanwha Impact Corporation,APAC,IQ230460451
"Lygend Resources & Technology Co., Ltd.",APAC,IQ171716613
TGS ASA,N. America,IQ883703
Capstone Copper Corp.,N. America,IQ2491785
E.ON UK plc,EMEA,IQ5466323
EBN B.V.,EMEA,IQ5467155
"Ningbo Hangzhou Bay New Zone Development Construction Co., Ltd",APAC,IQ306355734
"Chifeng Jilong Gold Mining Co., Ltd.",APAC,IQ9609346
"EASY BIO,Inc.",APAC,IQ652844988
Primeo Energie AG,EMEA,IQ5632530
Chord Energy Corporation,N. America,IQ37644463
Agnico Eagle Mines Limited,N. America,IQ248095
Swissgrid AG,EMEA,IQ20989199
"International Seaways, Inc.",N. America,IQ13756315
Westgold Resources Limited,APAC,IQ4481322
Wesdome Gold Mines Ltd.,N. America,IQ884115
Sudarshan Chemical Industries Limited,APAC,IQ878880
"Jiangxi State-owned Capital Operation Holding Group Co., Ltd.",APAC,IQ102232603
QGC Upstream Investments Pty Ltd,APAC,IQ143475593
IAMGOLD Corporation,N. America,IQ880318
Asian Paints International Private Limited,APAC,IQ4510551
"Core Natural Resources, Inc.",N. America,IQ530135269
"Innovex International, Inc.",N. America,IQ413892254
"Ningbo Urban Construction Investment Group Co., Ltd",APAC,IQ41267118
Inner Mongolia Energy Investment Group Co.Ltd,APAC,IQ83341039
HMH Holding Inc.,N. America,IQ682848998
Campine NV,EMEA,IQ878882
Enerflex Ltd.,N. America,IQ880157
"Karamay Urban Construction Investment Development Co., Ltd.",APAC,IQ242373488
"China Kings Resources Group Co.,Ltd.",APAC,IQ226531149
"TonyShare(suzhou)Electronic Material Technology Co.,Ltd",APAC,IQ547681083
"Hunan Energy Group Co.,Ltd.",APAC,IQ40231282
Guizhou Chanhen Chemical Corporation,APAC,IQ83195680
Hanwha Energy Corporation,APAC,IQ97280994
Tata Power Renewable Energy Limited,APAC,IQ171010834
Seplat Energy Plc,EMEA,IQ139205423
"Patterson-UTI Energy, Inc.",N. America,IQ337694
Hans Group Holdings Limited,APAC,IQ33876347
Tidewater Inc.,N. America,IQ35572
Chia Tai Enterprises International Limited,APAC,IQ274940262
"Vista Energy, S.A.B. de C.V.",N. America,IQ433384628
Cmb.Tech NV,EMEA,IQ12935063
K92 Mining Inc.,N. America,IQ270899410
"Solaris Energy Infrastructure, Inc.",N. America,IQ273546076
"HighPeak Energy, Inc.",N. America,IQ645795910
"Senba Power Co., Ltd.",APAC,IQ26554876
"Chugai Mining Co., Ltd.",APAC,IQ883724
Noble Corporation plc,N. America,IQ291385
PT Harum Energy Tbk,APAC,IQ59746118
TerraVest Industries Inc.,N. America,IQ881311
ADNOC Logistics & Services plc,EMEA,IQ604441563
"GEPIC Energy Development Co., Ltd.",APAC,IQ170269966
Borr Drilling Limited,N. America,IQ412495516
Alkhorayef Water and Power Technologies Company,EMEA,IQ701809023
ADES Holding Company,EMEA,IQ426375911
"Shandong Teamgene Technology Co., Ltd.",APAC,IQ1673007979
Banpu Power Public Company Limited,APAC,IQ25879838
Rosetti Marino SpA,EMEA,IQ5427242
Yü Group PLC,EMEA,IQ327010406
OceanaGold (Philippines) Inc.,APAC,IQ36824679
NMDC Energy - P.J.S.C.,EMEA,IQ1797579938
Capricorn Metals Ltd,APAC,IQ45252120
Joint stock company Alatau Zharyk Company,APAC,IQ225616750
"Explosive Co., Ltd.",APAC,IQ30445448
Mermaid Maritime Public Company Limited,APAC,IQ10319163
Imperial Metals Corporation,N. America,IQ875334
"Grenergy Renovables, S.A.",EMEA,IQ113676245
"Praxair Korea Co., Ltd.",APAC,IQ6489267
Permian Resources Corporation,N. America,IQ323581924
PT Merdeka Copper Gold Tbk,APAC,IQ285857471
Vallianz Holdings Limited,APAC,IQ7689775
Sunnova Energy International Inc.,N. America,IQ234681245
Shandong Hi-Speed Holdings Group Limited,APAC,IQ7689671
State Power Investment Corporation Xinjiang Energy Chemical Corporation Limited,APAC,IQ561823260
"Shinfox Energy Co., Ltd.",APAC,IQ331399730
"Beijing Energy International Holding Co., Ltd.",APAC,IQ146243129
"Hunan Silver Co.,Ltd.",APAC,IQ113528639
"Sanmenxia Investment Group Co.,Ltd.",APAC,IQ574339551
"Shandong Gold Group Co.,Ltd",APAC,IQ28802580
Bay State Gas Company,N. America,IQ254655
PRL Global Ltd.,APAC,IQ882065
Atlas Energy Solutions Inc.,N. America,IQ1823874952
"Seowon Co., Ltd.",APAC,IQ5722359
Allkem Pty Ltd,APAC,IQ38747234
"Tongyi Carbon Neutral Technology (Xinjiang) Co., Ltd",APAC,IQ13227420
Palmet Enerji A.S.,EMEA,IQ26492021
Vault Minerals Limited,APAC,IQ882729
Saturn Oil & Gas Inc.,N. America,IQ9862725
"Asia-potash International Investment (Guangzhou)Co.,Ltd.",APAC,IQ13292058
Mitsui E&P Australia Holdings Pty Ltd,APAC,IQ4493468
Ecosuntek S.p.A.,EMEA,IQ140963992
Strathcona Resources Ltd.,N. America,IQ106350436
Sitio Royalties Corp.,N. America,IQ645938796
"National Power Company ""Ukrenergo""",EMEA,IQ39034461
Sichuan State-owned Assets Operation Investment Management Co.Ltd,APAC,IQ591506850
SouthGobi Resources Ltd.,APAC,IQ34978285
"Suzhou Betely Polymer Materials Co., Ltd.",APAC,IQ317405515
Du Du Holdings Limited,APAC,IQ10999122
PT Petrindo Jaya Kreasi Tbk,APAC,IQ1826280776
"Aerospace Intelligent Manufacturing Technology Co., Ltd.",APAC,IQ266870493
Nyrstar Australia Pty Ltd,APAC,IQ312354330
RioZim Limited,EMEA,IQ875350
BP Corporation North America Inc.,N. America,IQ169582
GB Holdings Limited,EMEA,IQ20385861
Valeura Energy Inc.,APAC,IQ29187898
Orla Mining Ltd.,N. America,IQ35555920
Latur Renewable Private Limited,APAC,IQ580139405
"Cox Energy, S.A.B. de C.V.",N. America,IQ673701097
IL&FS Energy Development Company Limited,APAC,IQ61172323
"Cox ABG Group, S.A.",EMEA,IQ426700744
Genesis Minerals Limited,APAC,IQ35699414
Basic Energy Corporation,APAC,IQ10160181
Anglian Water Group Limited,EMEA,IQ875999
Energean plc,EMEA,IQ553083288
Abu Dhabi Future Energy Company PJSC - Masdar,EMEA,IQ30133846
Abu Dhabi National Energy Company PJSC,EMEA,IQ653784400
ACWA Power Company,EMEA,IQ51941637
Saudi Energy Company,EMEA,IQ10352656
Saudi Arabian Mining Company (Maaden),EMEA,IQ6630870
Indorama Ventures Public Company Limited,APAC,IQ40421598
Bangchak Corporation Public Company Limited,APAC,IQ882231
Gulf Development Public Company Limited,APAC,IQ328834687
Fortum Oyj,EMEA,IQ882894
Ørsted A/S,EMEA,IQ6492833
Technip Energies N.V.,EMEA,IQ657892334
Sandfire Resources Limited,APAC,IQ20385555
Vallourec S.A.,EMEA,IQ874654
Petróleos Mexicanos,N. America,IQ3546599
GrainCorp Limited,APAC,IQ4569972
Saudi Basic Industries Corporation,EMEA,IQ1918515
Saudi Arabian Oil Company,EMEA,IQ1241120
E.I.D.- Parry (India) Limited,APAC,IQ881087
Celanese Corporation,N. America,IQ405277
Albemarle Corporation,N. America,IQ18671
Alperia SpA,EMEA,IQ322586176
ACEA S.p.A.,EMEA,IQ716463
Enel SpA,EMEA,IQ93486
Snam S.p.A.,EMEA,IQ5481217
A2A S.p.A.,EMEA,IQ883534
Hera S.p.A.,EMEA,IQ9609666
ERG S.p.A.,EMEA,IQ875067
Terna S.p.A.,EMEA,IQ5489548
Public Power Corporation S.A.,EMEA,IQ874489
Dolomiti Energia Spa,EMEA,IQ20904006
Aksa Enerji Üretim A.S.,EMEA,IQ42676229
Federated Co-operatives Limited,N. America,IQ4161843
John Wood Group PLC,EMEA,IQ128711
BP p.l.c.,EMEA,IQ394466
Centerra Gold Inc.,N. America,IQ9870273
Hecla Mining Company,N. America,IQ278111
Kinross Gold Corporation,N. America,IQ297179
"NextEra Energy, Inc.",N. America,IQ270586
"Kumho Petro Chemical Co.,Ltd",APAC,IQ2482261
"INVENI Co., Ltd.",APAC,IQ5523657
"LG Chem, Ltd.",APAC,IQ3608705
S-Oil Corporation,APAC,IQ876157
"TKG Huchems Co., Ltd.",APAC,IQ6506931
"Korea Zinc Company, Ltd.",APAC,IQ1219444
GS Energy Corporation,APAC,IQ206461542
E1 Corporation,APAC,IQ13174076
"DL Chemical Co., Ltd.",APAC,IQ700614102
"DIG Airgas Co., Ltd.",APAC,IQ5824947
OCI Holdings Company Ltd.,APAC,IQ5492209
"HD Hyundai Co., Ltd.",APAC,IQ409915200
Petroliam Nasional Berhad (PETRONAS),APAC,IQ884391
PETRONAS Chemicals Group Berhad,APAC,IQ113024933
Tenaga Nasional Berhad,APAC,IQ877964
Teck Resources Limited,N. America,IQ189526
TC Energy Corporation,N. America,IQ309162
Suncor Energy Inc.,N. America,IQ354361
Newmont Corporation,N. America,IQ291795
New Gold Inc.,N. America,IQ4876557
AngloGold Ashanti plc,N. America,IQ392371
ContourGlobal Limited,EMEA,IQ61204426
"Naturgy Energy Group, S.A.",EMEA,IQ878889
"Acciona, S.A.",EMEA,IQ876153
BASF SE,EMEA,IQ382826
DSM-Firmenich AG,EMEA,IQ410412
PBF Energy Inc.,N. America,IQ142892259
"CenterPoint Energy, Inc.",N. America,IQ279513
CMS Energy Corporation,N. America,IQ257682
Alliant Energy Corporation,N. America,IQ312949
"TXNM Energy, Inc.",N. America,IQ298441
"MGE Energy, Inc.",N. America,IQ285723
Constellation Energy Corporation,N. America,IQ3136719
Eversource Energy,N. America,IQ292525
Atmos Energy Corporation,N. America,IQ252684
Lenzing Aktiengesellschaft,EMEA,IQ875770
Nutrien Ltd.,N. America,IQ297545
Hydro One Limited,N. America,IQ2405489
NiSource Inc.,N. America,IQ292092
Exxon Mobil Corporation,N. America,IQ406338
"EDP, S.A.",EMEA,IQ410485
China Three Gorges Corporation,APAC,IQ9496555
PT Pertamina (Persero),APAC,IQ4142986
Italmatch Chemicals S.p.A.,EMEA,IQ575630753
Topsoe A/S,EMEA,IQ5531589
ERAMET S.A.,EMEA,IQ877768
Gold Fields Limited,EMEA,IQ526381
Centrica plc,EMEA,IQ882523
Nayara Energy Limited,APAC,IQ882176
Umicore SA,EMEA,IQ691467
Fluxys Belgium SA,EMEA,IQ5468089
Glencore plc,EMEA,IQ704674
Lundin Mining Corporation,N. America,IQ880295
FMC Corporation,N. America,IQ28606
The Dow Chemical Company,N. America,IQ327097967
Eastman Chemical Company,N. America,IQ109103
